name,currency,date,tenor,rate
USD_LIBOR_BBA,USD,"[2019,4,21]",6M,3.99625
USD_LIBOR_BBA,USD,"[2019,4,22]",6M,3.99263
USD_LIBOR_BBA,USD,"[2019,4,23]",6M,4.00138
USD_LIBOR_BBA,USD,"[2019,4,24]",6M,4.00125
USD_LIBOR_BBA,USD,"[2019,4,25]",6M,3.98838
USD_LIBOR_BBA,USD,"[2019,4,26]",6M,3.9965
USD_LIBOR_BBA,USD,"[2019,4,27]",6M,3.99338
USD_LIBOR_BBA,USD,"[2019,4,28]",6M,4.00288
USD_LIBOR_BBA,USD,"[2019,4,29]",6M,4
USD_LIBOR_BBA,USD,"[2019,4,30]",6M,3.994
USD_LIBOR_BBA,USD,"[2019,5,1]",6M,3.999
USD_LIBOR_BBA,USD,"[2019,5,2]",6M,3.99613
USD_LIBOR_BBA,USD,"[2019,5,3]",6M,3.99275
USD_LIBOR_BBA,USD,"[2019,5,4]",6M,3.99275
USD_LIBOR_BBA,USD,"[2019,5,5]",6M,4.00119
USD_LIBOR_BBA,USD,"[2019,5,6]",6M,4.00038
USD_LIBOR_BBA,USD,"[2019,5,7]",6M,3.99744
USD_LIBOR_BBA,USD,"[2019,5,8]",6M,4.01575
USD_LIBOR_BBA,USD,"[2019,5,9]",6M,4.00663
USD_LIBOR_BBA,USD,"[2019,5,10]",6M,4.00025
USD_LIBOR_BBA,USD,"[2019,5,11]",6M,4.00838
USD_LIBOR_BBA,USD,"[2019,5,12]",6M,4.00788
USD_LIBOR_BBA,USD,"[2019,5,13]",6M,4.02113
USD_LIBOR_BBA,USD,"[2019,5,14]",6M,4.01338
USD_LIBOR_BBA,USD,"[2019,5,15]",6M,4.01
USD_LIBOR_BBA,USD,"[2019,5,16]",6M,4.01763
USD_LIBOR_BBA,USD,"[2019,5,17]",6M,4.01813
USD_LIBOR_BBA,USD,"[2019,5,18]",6M,4.02475
USD_LIBOR_BBA,USD,"[2019,5,19]",6M,4.02175
USD_LIBOR_BBA,USD,"[2019,5,20]",6M,4.02038
USD_LIBOR_BBA,USD,"[2019,5,21]",6M,4.022
USD_LIBOR_BBA,USD,"[2019,5,22]",6M,4.017
USD_LIBOR_BBA,USD,"[2019,5,23]",6M,4.02613
USD_LIBOR_BBA,USD,"[2019,5,24]",6M,4.02438
USD_LIBOR_BBA,USD,"[2019,5,25]",6M,4.029
USD_LIBOR_BBA,USD,"[2019,5,26]",6M,4.029
USD_LIBOR_BBA,USD,"[2019,5,27]",6M,4.02713
USD_LIBOR_BBA,USD,"[2019,5,28]",6M,4.032
USD_LIBOR_BBA,USD,"[2019,5,29]",6M,4.02325
USD_LIBOR_BBA,USD,"[2019,5,30]",6M,4.02113
USD_LIBOR_BBA,USD,"[2019,5,31]",6M,4.02188
USD_LIBOR_BBA,USD,"[2019,6,1]",6M,4.0085
USD_LIBOR_BBA,USD,"[2019,6,2]",6M,4.01863
USD_LIBOR_BBA,USD,"[2019,6,3]",6M,4.00563
USD_LIBOR_BBA,USD,"[2019,6,4]",6M,4.00013
USD_LIBOR_BBA,USD,"[2019,6,5]",6M,4.01288
USD_LIBOR_BBA,USD,"[2019,6,6]",6M,4.00613
USD_LIBOR_BBA,USD,"[2019,6,7]",6M,4.006
USD_LIBOR_BBA,USD,"[2019,6,8]",6M,4.00725
USD_LIBOR_BBA,USD,"[2019,6,9]",6M,4.00113
USD_LIBOR_BBA,USD,"[2019,6,10]",6M,4.01138
USD_LIBOR_BBA,USD,"[2019,6,11]",6M,4.014
USD_LIBOR_BBA,USD,"[2019,6,12]",6M,4.214
USD_LIBOR_BBA,USD,"[2019,6,13]",6M,4.222
USD_LIBOR_BBA,USD,"[2019,6,14]",6M,4.20644
USD_LIBOR_BBA,USD,"[2019,6,15]",6M,4.20728
USD_LIBOR_BBA,USD,"[2019,6,16]",6M,4.2235
USD_LIBOR_BBA,USD,"[2019,6,17]",6M,4.2375
USD_LIBOR_BBA,USD,"[2019,6,18]",6M,4.2315
USD_LIBOR_BBA,USD,"[2019,6,19]",6M,4.24122
USD_LIBOR_BBA,USD,"[2019,6,20]",6M,4.23406
USD_LIBOR_BBA,USD,"[2019,6,21]",6M,4.23767
USD_LIBOR_BBA,USD,"[2019,6,22]",6M,4.24106
USD_LIBOR_BBA,USD,"[2019,6,23]",6M,4.21761
USD_LIBOR_BBA,USD,"[2019,6,24]",6M,4.21872
USD_LIBOR_BBA,USD,"[2019,6,25]",6M,4.242
USD_LIBOR_BBA,USD,"[2019,6,26]",6M,4.24728
USD_LIBOR_BBA,USD,"[2019,6,27]",6M,4.24094
USD_LIBOR_BBA,USD,"[2019,6,28]",6M,4.24383
USD_LIBOR_BBA,USD,"[2019,6,29]",6M,4.24417
USD_LIBOR_BBA,USD,"[2019,6,30]",6M,4.23633
USD_LIBOR_BBA,USD,"[2019,7,1]",6M,4.24756
USD_LIBOR_BBA,USD,"[2019,7,2]",6M,4.24639
USD_LIBOR_BBA,USD,"[2019,7,3]",6M,4.24378
USD_LIBOR_BBA,USD,"[2019,7,4]",6M,4.23133
USD_LIBOR_BBA,USD,"[2019,7,5]",6M,4.22872
USD_LIBOR_BBA,USD,"[2019,7,6]",6M,4.22744
USD_LIBOR_BBA,USD,"[2019,7,7]",6M,4.23094
USD_LIBOR_BBA,USD,"[2019,7,8]",6M,4.22063
USD_LIBOR_BBA,USD,"[2019,7,9]",6M,4.22478
USD_LIBOR_BBA,USD,"[2019,7,10]",6M,4.23272
USD_LIBOR_BBA,USD,"[2019,7,11]",6M,4.24078
USD_LIBOR_BBA,USD,"[2019,7,12]",6M,4.24239
USD_LIBOR_BBA,USD,"[2019,7,13]",6M,4.24178
USD_LIBOR_BBA,USD,"[2019,7,14]",6M,4.25044
USD_LIBOR_BBA,USD,"[2019,7,15]",6M,4.25022
USD_LIBOR_BBA,USD,"[2019,7,16]",6M,4.25333
USD_LIBOR_BBA,USD,"[2019,7,17]",6M,4.2565
USD_LIBOR_BBA,USD,"[2019,7,18]",6M,4.25467
USD_LIBOR_BBA,USD,"[2019,7,19]",6M,4.24528
USD_LIBOR_BBA,USD,"[2019,7,20]",6M,4.24528
USD_LIBOR_BBA,USD,"[2019,7,21]",6M,4.24833
USD_LIBOR_BBA,USD,"[2019,7,22]",6M,4.25172
USD_LIBOR_BBA,USD,"[2019,7,23]",6M,4.24572
USD_LIBOR_BBA,USD,"[2019,7,24]",6M,4.24128
USD_LIBOR_BBA,USD,"[2019,7,25]",6M,4.24411
USD_LIBOR_BBA,USD,"[2019,7,26]",6M,4.24772
USD_LIBOR_BBA,USD,"[2019,7,27]",6M,4.24344
USD_LIBOR_BBA,USD,"[2019,7,28]",6M,4.249
USD_LIBOR_BBA,USD,"[2019,7,29]",6M,4.24878
USD_LIBOR_BBA,USD,"[2019,7,30]",6M,4.24622
USD_LIBOR_BBA,USD,"[2019,7,31]",6M,4.246
USD_LIBOR_BBA,USD,"[2019,8,1]",6M,4.24256
USD_LIBOR_BBA,USD,"[2019,8,2]",6M,4.23922
USD_LIBOR_BBA,USD,"[2019,8,3]",6M,4.23111
USD_LIBOR_BBA,USD,"[2019,8,4]",6M,4.23144
USD_LIBOR_BBA,USD,"[2019,8,5]",6M,4.24356
USD_LIBOR_BBA,USD,"[2019,8,6]",6M,4.23878
USD_LIBOR_BBA,USD,"[2019,8,7]",6M,4.23367
USD_LIBOR_BBA,USD,"[2019,8,8]",6M,4.24222
USD_LIBOR_BBA,USD,"[2019,8,9]",6M,4.25411
USD_LIBOR_BBA,USD,"[2019,8,10]",6M,4.26289
USD_LIBOR_BBA,USD,"[2019,8,11]",6M,4.26311
USD_LIBOR_BBA,USD,"[2019,8,12]",6M,4.26344
USD_LIBOR_BBA,USD,"[2019,8,13]",6M,4.26489
USD_LIBOR_BBA,USD,"[2019,8,14]",6M,4.26233
USD_LIBOR_BBA,USD,"[2019,8,15]",6M,4.25933
USD_LIBOR_BBA,USD,"[2019,8,16]",6M,4.26522
USD_LIBOR_BBA,USD,"[2019,8,17]",6M,4.27189
USD_LIBOR_BBA,USD,"[2019,8,18]",6M,4.28178
USD_LIBOR_BBA,USD,"[2019,8,19]",6M,4.28189
USD_LIBOR_BBA,USD,"[2019,8,20]",6M,4.28089
USD_LIBOR_BBA,USD,"[2019,8,21]",6M,4.27667
USD_LIBOR_BBA,USD,"[2019,8,22]",6M,4.27678
USD_LIBOR_BBA,USD,"[2019,8,23]",6M,4.278
USD_LIBOR_BBA,USD,"[2019,8,24]",6M,4.28356
USD_LIBOR_BBA,USD,"[2019,8,25]",6M,4.284
USD_LIBOR_BBA,USD,"[2019,8,26]",6M,4.28022
USD_LIBOR_BBA,USD,"[2019,8,27]",6M,4.28422
USD_LIBOR_BBA,USD,"[2019,8,28]",6M,4.27622
USD_LIBOR_BBA,USD,"[2019,8,29]",6M,4.283
USD_LIBOR_BBA,USD,"[2019,8,30]",6M,4.28578
USD_LIBOR_BBA,USD,"[2019,8,31]",6M,4.29122
USD_LIBOR_BBA,USD,"[2019,9,1]",6M,4.29022
USD_LIBOR_BBA,USD,"[2019,9,2]",6M,4.31367
USD_LIBOR_BBA,USD,"[2019,9,3]",6M,4.30489
USD_LIBOR_BBA,USD,"[2019,9,4]",6M,4.30767
USD_LIBOR_BBA,USD,"[2019,9,5]",6M,4.31344
USD_LIBOR_BBA,USD,"[2019,9,6]",6M,4.302
USD_LIBOR_BBA,USD,"[2019,9,7]",6M,4.302
USD_LIBOR_BBA,USD,"[2019,9,8]",6M,4.30956
USD_LIBOR_BBA,USD,"[2019,9,9]",6M,4.30667
USD_LIBOR_BBA,USD,"[2019,9,10]",6M,4.30967
USD_LIBOR_BBA,USD,"[2019,9,11]",6M,4.31067
USD_LIBOR_BBA,USD,"[2019,9,12]",6M,4.30767
USD_LIBOR_BBA,USD,"[2019,9,13]",6M,4.30756
USD_LIBOR_BBA,USD,"[2019,9,14]",6M,4.309
USD_LIBOR_BBA,USD,"[2019,9,15]",6M,4.31433
USD_LIBOR_BBA,USD,"[2019,9,16]",6M,4.32156
USD_LIBOR_BBA,USD,"[2019,9,17]",6M,4.32178
USD_LIBOR_BBA,USD,"[2019,9,18]",6M,4.32661
USD_LIBOR_BBA,USD,"[2019,9,19]",6M,4.31767
USD_LIBOR_BBA,USD,"[2019,9,20]",6M,4.31856
USD_LIBOR_BBA,USD,"[2019,9,21]",6M,4.32494
USD_LIBOR_BBA,USD,"[2019,9,22]",6M,4.31839
USD_LIBOR_BBA,USD,"[2019,9,23]",6M,4.3265
USD_LIBOR_BBA,USD,"[2019,9,24]",6M,4.34356
USD_LIBOR_BBA,USD,"[2019,9,25]",6M,4.34122
USD_LIBOR_BBA,USD,"[2019,9,26]",6M,4.34539
USD_LIBOR_BBA,USD,"[2019,9,27]",6M,4.33272
USD_LIBOR_BBA,USD,"[2019,9,28]",6M,4.34883
USD_LIBOR_BBA,USD,"[2019,9,29]",6M,4.35083
USD_LIBOR_BBA,USD,"[2019,9,30]",6M,4.34778
USD_LIBOR_BBA,USD,"[2019,10,1]",6M,4.34256
USD_LIBOR_BBA,USD,"[2019,10,2]",6M,4.34039
USD_LIBOR_BBA,USD,"[2019,10,3]",6M,4.33644
USD_LIBOR_BBA,USD,"[2019,10,4]",6M,4.33978
USD_LIBOR_BBA,USD,"[2019,10,5]",6M,4.33989
USD_LIBOR_BBA,USD,"[2019,10,6]",6M,4.32706
USD_LIBOR_BBA,USD,"[2019,10,7]",6M,4.3345
USD_LIBOR_BBA,USD,"[2019,10,8]",6M,4.32094
USD_LIBOR_BBA,USD,"[2019,10,9]",6M,4.31989
USD_LIBOR_BBA,USD,"[2019,10,10]",6M,4.32522
USD_LIBOR_BBA,USD,"[2019,10,11]",6M,4.32894
USD_LIBOR_BBA,USD,"[2019,10,12]",6M,4.31956
USD_LIBOR_BBA,USD,"[2019,10,13]",6M,4.33006
USD_LIBOR_BBA,USD,"[2019,10,14]",6M,4.35478
USD_LIBOR_BBA,USD,"[2019,10,15]",6M,4.34239
USD_LIBOR_BBA,USD,"[2019,10,16]",6M,4.34311
USD_LIBOR_BBA,USD,"[2019,10,17]",6M,4.35339
USD_LIBOR_BBA,USD,"[2019,10,18]",6M,4.34994
USD_LIBOR_BBA,USD,"[2019,10,19]",6M,4.35139
USD_LIBOR_BBA,USD,"[2019,10,20]",6M,4.34772
USD_LIBOR_BBA,USD,"[2019,10,21]",6M,4.35428
USD_LIBOR_BBA,USD,"[2019,10,22]",6M,4.36489
USD_LIBOR_BBA,USD,"[2019,10,23]",6M,4.39428
USD_LIBOR_BBA,USD,"[2019,10,24]",6M,4.409
USD_LIBOR_BBA,USD,"[2019,10,25]",6M,4.40867
USD_LIBOR_BBA,USD,"[2019,10,26]",6M,4.412
USD_LIBOR_BBA,USD,"[2019,10,27]",6M,4.41144
USD_LIBOR_BBA,USD,"[2019,10,28]",6M,4.407
USD_LIBOR_BBA,USD,"[2019,10,29]",6M,4.41717
USD_LIBOR_BBA,USD,"[2019,10,30]",6M,4.416
USD_LIBOR_BBA,USD,"[2019,10,31]",6M,4.41611
USD_LIBOR_BBA,USD,"[2019,11,1]",6M,4.42139
USD_LIBOR_BBA,USD,"[2019,11,2]",6M,4.42922
USD_LIBOR_BBA,USD,"[2019,11,3]",6M,4.419
USD_LIBOR_BBA,USD,"[2019,11,4]",6M,4.41856
USD_LIBOR_BBA,USD,"[2019,11,5]",6M,4.42589
USD_LIBOR_BBA,USD,"[2019,11,6]",6M,4.42378
USD_LIBOR_BBA,USD,"[2019,11,7]",6M,4.42328
USD_LIBOR_BBA,USD,"[2019,11,8]",6M,4.41894
USD_LIBOR_BBA,USD,"[2019,11,9]",6M,4.41111
USD_LIBOR_BBA,USD,"[2019,11,10]",6M,4.41633
USD_LIBOR_BBA,USD,"[2019,11,11]",6M,4.40889
USD_LIBOR_BBA,USD,"[2019,11,12]",6M,4.41289
USD_LIBOR_BBA,USD,"[2019,11,13]",6M,4.40678
USD_LIBOR_BBA,USD,"[2019,11,14]",6M,4.41522
USD_LIBOR_BBA,USD,"[2019,11,15]",6M,4.41128
USD_LIBOR_BBA,USD,"[2019,11,16]",6M,4.41472
USD_LIBOR_BBA,USD,"[2019,11,17]",6M,4.40594
USD_LIBOR_BBA,USD,"[2019,11,18]",6M,4.413
USD_LIBOR_BBA,USD,"[2019,11,19]",6M,4.42161
USD_LIBOR_BBA,USD,"[2019,11,20]",6M,4.41411
USD_LIBOR_BBA,USD,"[2019,11,21]",6M,4.40544
USD_LIBOR_BBA,USD,"[2019,11,22]",6M,4.39744
USD_LIBOR_BBA,USD,"[2019,11,23]",6M,4.39422
USD_LIBOR_BBA,USD,"[2019,11,24]",6M,4.38767
USD_LIBOR_BBA,USD,"[2019,11,25]",6M,4.37372
USD_LIBOR_BBA,USD,"[2019,11,26]",6M,4.38706
USD_LIBOR_BBA,USD,"[2019,11,27]",6M,4.38511
USD_LIBOR_BBA,USD,"[2019,11,28]",6M,4.40772
USD_LIBOR_BBA,USD,"[2019,11,29]",6M,4.41561
USD_LIBOR_BBA,USD,"[2019,11,30]",6M,4.42311
USD_LIBOR_BBA,USD,"[2019,12,1]",6M,4.41744
USD_LIBOR_BBA,USD,"[2019,12,2]",6M,4.41628
USD_LIBOR_BBA,USD,"[2019,12,3]",6M,4.41539
USD_LIBOR_BBA,USD,"[2019,12,4]",6M,4.41839
USD_LIBOR_BBA,USD,"[2019,12,5]",6M,4.42
USD_LIBOR_BBA,USD,"[2019,12,6]",6M,4.42067
USD_LIBOR_BBA,USD,"[2019,12,7]",6M,4.42683
USD_LIBOR_BBA,USD,"[2019,12,8]",6M,4.42917
USD_LIBOR_BBA,USD,"[2019,12,9]",6M,4.43411
USD_LIBOR_BBA,USD,"[2019,12,10]",6M,4.42333
USD_LIBOR_BBA,USD,"[2019,12,11]",6M,4.42856
USD_LIBOR_BBA,USD,"[2019,12,12]",6M,4.40767
USD_LIBOR_BBA,USD,"[2019,12,13]",6M,4.40844
USD_LIBOR_BBA,USD,"[2019,12,14]",6M,4.40706
USD_LIBOR_BBA,USD,"[2019,12,15]",6M,4.38606
USD_LIBOR_BBA,USD,"[2019,12,16]",6M,4.40617
USD_LIBOR_BBA,USD,"[2019,12,17]",6M,4.40233
USD_LIBOR_BBA,USD,"[2019,12,18]",6M,4.4045
USD_LIBOR_BBA,USD,"[2019,12,19]",6M,4.40239
USD_LIBOR_BBA,USD,"[2019,12,20]",6M,4.41094
USD_LIBOR_BBA,USD,"[2019,12,21]",6M,4.39878
USD_LIBOR_BBA,USD,"[2019,12,22]",6M,4.39989
USD_LIBOR_BBA,USD,"[2019,12,23]",6M,4.41078
USD_LIBOR_BBA,USD,"[2019,12,24]",6M,4.41039
USD_LIBOR_BBA,USD,"[2019,12,25]",6M,4.41622
USD_LIBOR_BBA,USD,"[2019,12,26]",6M,4.40122
USD_LIBOR_BBA,USD,"[2019,12,27]",6M,4.40511
USD_LIBOR_BBA,USD,"[2019,12,28]",6M,4.40206
USD_LIBOR_BBA,USD,"[2019,12,29]",6M,4.40244
USD_LIBOR_BBA,USD,"[2019,12,30]",6M,4.40483
USD_LIBOR_BBA,USD,"[2019,12,31]",6M,4.40983
USD_LIBOR_BBA,USD,"[2020,1,1]",6M,4.40622
USD_LIBOR_BBA,USD,"[2020,1,2]",6M,4.419
USD_LIBOR_BBA,USD,"[2020,1,3]",6M,4.41911
USD_LIBOR_BBA,USD,"[2020,1,4]",6M,4.42567
USD_LIBOR_BBA,USD,"[2020,1,5]",6M,4.42222
USD_LIBOR_BBA,USD,"[2020,1,6]",6M,4.42561
USD_LIBOR_BBA,USD,"[2020,1,7]",6M,4.438
USD_LIBOR_BBA,USD,"[2020,1,8]",6M,4.43161
USD_LIBOR_BBA,USD,"[2020,1,9]",6M,4.429
USD_LIBOR_BBA,USD,"[2020,1,10]",6M,4.43739
USD_LIBOR_BBA,USD,"[2020,1,11]",6M,4.43383
USD_LIBOR_BBA,USD,"[2020,1,12]",6M,4.43756
USD_LIBOR_BBA,USD,"[2020,1,13]",6M,4.43222
USD_LIBOR_BBA,USD,"[2020,1,14]",6M,4.43967
USD_LIBOR_BBA,USD,"[2020,1,15]",6M,4.444
USD_LIBOR_BBA,USD,"[2020,1,16]",6M,4.44467
USD_LIBOR_BBA,USD,"[2020,1,17]",6M,4.44911
USD_LIBOR_BBA,USD,"[2020,1,18]",6M,4.44944
USD_LIBOR_BBA,USD,"[2020,1,19]",6M,4.44944
USD_LIBOR_BBA,USD,"[2020,1,20]",6M,4.44511
USD_LIBOR_BBA,USD,"[2020,1,21]",6M,4.45067
USD_LIBOR_BBA,USD,"[2020,1,22]",6M,4.44444
USD_LIBOR_BBA,USD,"[2020,1,23]",6M,4.44
USD_LIBOR_BBA,USD,"[2020,1,24]",6M,4.442
USD_LIBOR_BBA,USD,"[2020,1,25]",6M,4.44622
USD_LIBOR_BBA,USD,"[2020,1,26]",6M,4.447
USD_LIBOR_BBA,USD,"[2020,1,27]",6M,4.43622
USD_LIBOR_BBA,USD,"[2020,1,28]",6M,4.442
USD_LIBOR_BBA,USD,"[2020,1,29]",6M,4.43906
USD_LIBOR_BBA,USD,"[2020,1,30]",6M,4.44078
USD_LIBOR_BBA,USD,"[2020,1,31]",6M,4.43989
USD_LIBOR_BBA,USD,"[2020,2,1]",6M,4.44322
USD_LIBOR_BBA,USD,"[2020,2,2]",6M,4.44744
USD_LIBOR_BBA,USD,"[2020,2,3]",6M,4.447
USD_LIBOR_BBA,USD,"[2020,2,4]",6M,4.447
USD_LIBOR_BBA,USD,"[2020,2,5]",6M,4.43467
USD_LIBOR_BBA,USD,"[2020,2,6]",6M,4.44267
USD_LIBOR_BBA,USD,"[2020,2,7]",6M,4.43511
USD_LIBOR_BBA,USD,"[2020,2,8]",6M,4.44244
USD_LIBOR_BBA,USD,"[2020,2,9]",6M,4.44022
USD_LIBOR_BBA,USD,"[2020,2,10]",6M,4.44122
USD_LIBOR_BBA,USD,"[2020,2,11]",6M,4.44222
USD_LIBOR_BBA,USD,"[2020,2,12]",6M,4.44378
USD_LIBOR_BBA,USD,"[2020,2,13]",6M,4.43883
USD_LIBOR_BBA,USD,"[2020,2,14]",6M,4.442
USD_LIBOR_BBA,USD,"[2020,2,15]",6M,4.44133
USD_LIBOR_BBA,USD,"[2020,2,16]",6M,4.44944
USD_LIBOR_BBA,USD,"[2020,2,17]",6M,4.45022
USD_LIBOR_BBA,USD,"[2020,2,18]",6M,4.44239
USD_LIBOR_BBA,USD,"[2020,2,19]",6M,4.44139
USD_LIBOR_BBA,USD,"[2020,2,20]",6M,4.44511
USD_LIBOR_BBA,USD,"[2020,2,21]",6M,4.44056
USD_LIBOR_BBA,USD,"[2020,2,22]",6M,4.44489
USD_LIBOR_BBA,USD,"[2020,2,23]",6M,4.438
USD_LIBOR_BBA,USD,"[2020,2,24]",6M,4.44267
USD_LIBOR_BBA,USD,"[2020,2,25]",6M,4.43733
USD_LIBOR_BBA,USD,"[2020,2,26]",6M,4.44589
USD_LIBOR_BBA,USD,"[2020,2,27]",6M,4.44133
USD_LIBOR_BBA,USD,"[2020,2,28]",6M,4.44689
USD_LIBOR_BBA,USD,"[2020,2,29]",6M,4.445
USD_LIBOR_BBA,USD,"[2020,3,1]",6M,4.43722
USD_LIBOR_BBA,USD,"[2020,3,2]",6M,4.44467
USD_LIBOR_BBA,USD,"[2020,3,3]",6M,4.43867
USD_LIBOR_BBA,USD,"[2020,3,4]",6M,4.44033
USD_LIBOR_BBA,USD,"[2020,3,5]",6M,4.44244
USD_LIBOR_BBA,USD,"[2020,3,6]",6M,4.44383
USD_LIBOR_BBA,USD,"[2020,3,7]",6M,4.45161
USD_LIBOR_BBA,USD,"[2020,3,8]",6M,4.45711
USD_LIBOR_BBA,USD,"[2020,3,9]",6M,4.46344
USD_LIBOR_BBA,USD,"[2020,3,10]",6M,4.46461
USD_LIBOR_BBA,USD,"[2020,3,11]",6M,4.465
USD_LIBOR_BBA,USD,"[2020,3,12]",6M,4.483
USD_LIBOR_BBA,USD,"[2020,3,13]",6M,4.48083
USD_LIBOR_BBA,USD,"[2020,3,14]",6M,4.48611
USD_LIBOR_BBA,USD,"[2020,3,15]",6M,4.48911
USD_LIBOR_BBA,USD,"[2020,3,16]",6M,4.49389
USD_LIBOR_BBA,USD,"[2020,3,17]",6M,4.49244
USD_LIBOR_BBA,USD,"[2020,3,18]",6M,4.493
USD_LIBOR_BBA,USD,"[2020,3,19]",6M,4.50133
USD_LIBOR_BBA,USD,"[2020,3,20]",6M,4.50372
USD_LIBOR_BBA,USD,"[2020,3,21]",6M,4.50506
USD_LIBOR_BBA,USD,"[2020,3,22]",6M,4.5035
USD_LIBOR_BBA,USD,"[2020,3,23]",6M,4.50878
USD_LIBOR_BBA,USD,"[2020,3,24]",6M,4.50789
USD_LIBOR_BBA,USD,"[2020,3,25]",6M,4.51433
USD_LIBOR_BBA,USD,"[2020,3,26]",6M,4.51733
USD_LIBOR_BBA,USD,"[2020,3,27]",6M,4.51856
USD_LIBOR_BBA,USD,"[2020,3,28]",6M,4.52133
USD_LIBOR_BBA,USD,"[2020,3,29]",6M,4.51616
USD_LIBOR_BBA,USD,"[2020,3,30]",6M,4.53522
USD_LIBOR_BBA,USD,"[2020,3,31]",6M,4.53755
USD_LIBOR_BBA,USD,"[2020,4,1]",6M,4.53469
USD_LIBOR_BBA,USD,"[2020,4,2]",6M,4.53989
USD_LIBOR_BBA,USD,"[2020,4,3]",6M,4.54778
USD_LIBOR_BBA,USD,"[2020,4,4]",6M,4.54744
USD_LIBOR_BBA,USD,"[2020,4,5]",6M,4.55419
USD_LIBOR_BBA,USD,"[2020,4,6]",6M,4.55247
USD_LIBOR_BBA,USD,"[2020,4,7]",6M,4.56567
USD_LIBOR_BBA,USD,"[2020,4,8]",6M,4.56106
USD_LIBOR_BBA,USD,"[2020,4,9]",6M,4.56711
USD_LIBOR_BBA,USD,"[2020,4,10]",6M,4.56579
USD_LIBOR_BBA,USD,"[2020,4,11]",6M,4.57507
USD_LIBOR_BBA,USD,"[2020,4,12]",6M,4.58217
USD_LIBOR_BBA,USD,"[2020,4,13]",6M,4.58006
USD_LIBOR_BBA,USD,"[2020,4,14]",6M,4.58209
USD_LIBOR_BBA,USD,"[2020,4,15]",6M,4.59362
USD_LIBOR_BBA,USD,"[2020,4,16]",6M,4.59639
USD_LIBOR_BBA,USD,"[2020,4,17]",6M,4.60261
USD_LIBOR_BBA,USD,"[2020,4,18]",6M,4.60018
USD_LIBOR_BBA,USD,"[2020,4,19]",6M,4.60608
USD_LIBOR_BBA,USD,"[2020,4,20]",6M,4.6091
USD_LIBOR_BBA,USD,"[2020,4,21]",6M,4.61471
USD_LIBOR_BBA,USD,"[2020,4,22]",6M,4.61611
USD_LIBOR_BBA,USD,"[2020,4,23]",6M,4.62089
USD_LIBOR_BBA,USD,"[2020,4,24]",6M,4.63289
USD_LIBOR_BBA,USD,"[2020,4,25]",6M,4.64511
USD_LIBOR_BBA,USD,"[2020,4,26]",6M,4.63611
USD_LIBOR_BBA,USD,"[2020,4,27]",6M,4.64694
USD_LIBOR_BBA,USD,"[2020,4,28]",6M,4.64332
USD_LIBOR_BBA,USD,"[2020,4,29]",6M,4.64638
USD_LIBOR_BBA,USD,"[2020,4,30]",6M,4.6505
USD_LIBOR_BBA,USD,"[2020,5,1]",6M,4.653
USD_LIBOR_BBA,USD,"[2020,5,2]",6M,4.66425
USD_LIBOR_BBA,USD,"[2020,5,3]",6M,4.68513
USD_LIBOR_BBA,USD,"[2020,5,4]",6M,4.70325
USD_LIBOR_BBA,USD,"[2020,5,5]",6M,4.70345
USD_LIBOR_BBA,USD,"[2020,5,6]",6M,4.7075
USD_LIBOR_BBA,USD,"[2020,5,7]",6M,4.71388
USD_LIBOR_BBA,USD,"[2020,5,8]",6M,4.72735
USD_LIBOR_BBA,USD,"[2020,5,9]",6M,4.73669
USD_LIBOR_BBA,USD,"[2020,5,10]",6M,4.74575
USD_LIBOR_BBA,USD,"[2020,5,11]",6M,4.75569
USD_LIBOR_BBA,USD,"[2020,5,12]",6M,4.76343
USD_LIBOR_BBA,USD,"[2020,5,13]",6M,4.7677
USD_LIBOR_BBA,USD,"[2020,5,14]",6M,4.7813
USD_LIBOR_BBA,USD,"[2020,5,15]",6M,4.80113
USD_LIBOR_BBA,USD,"[2020,5,16]",6M,4.81388
USD_LIBOR_BBA,USD,"[2020,5,17]",6M,4.82063
USD_LIBOR_BBA,USD,"[2020,5,18]",6M,4.83
USD_LIBOR_BBA,USD,"[2020,5,19]",6M,4.82763
USD_LIBOR_BBA,USD,"[2020,5,20]",6M,4.82907
USD_LIBOR_BBA,USD,"[2020,5,21]",6M,4.82238
USD_LIBOR_BBA,USD,"[2020,5,22]",6M,4.82769
USD_LIBOR_BBA,USD,"[2020,5,23]",6M,4.84831
USD_LIBOR_BBA,USD,"[2020,5,24]",6M,4.84907
USD_LIBOR_BBA,USD,"[2020,5,25]",6M,4.85729
USD_LIBOR_BBA,USD,"[2020,5,26]",6M,4.84819
USD_LIBOR_BBA,USD,"[2020,5,27]",6M,4.86044
USD_LIBOR_BBA,USD,"[2020,5,28]",6M,4.86527
USD_LIBOR_BBA,USD,"[2020,5,29]",6M,4.87369
USD_LIBOR_BBA,USD,"[2020,5,30]",6M,4.88375
USD_LIBOR_BBA,USD,"[2020,5,31]",6M,4.89606
USD_LIBOR_BBA,USD,"[2020,6,1]",6M,4.904
USD_LIBOR_BBA,USD,"[2020,6,2]",6M,4.9125
USD_LIBOR_BBA,USD,"[2020,6,3]",6M,4.92075
USD_LIBOR_BBA,USD,"[2020,6,4]",6M,4.9175
USD_LIBOR_BBA,USD,"[2020,6,5]",6M,4.92044
